tau,nc,corr_id,ReW,ImW,AbsW
4,98,0,0.1241681428320453,6.040537783777256e-05,0.12416815752506306
4,99,0,0.1240490675916022,0.0001770610682381981,0.1240491939553328
4,100,0,0.1243836198054446,-7.316914259199159e-05,0.12438364132645746
5,1,0,0.07630298560967394,-0.0002401132495940342,0.07630336340766859
5,2,0,0.0767951409604986,-2.08384138405991e-05,0.07679514378775744
5,3,0,0.07622927147967665,-0.0001273786203762134,0.0762293779040284
5,4,0,0.07692061517658363,-0.0001141789887436181,0.0769206999187185
5,5,0,0.07637763977502653,8.341644504864369e-05,0.07637768532697897
5,6,0,0.07673238473245718,0.0003272254294642549,0.07673308245607964
5,7,0,0.07734924177415264,0.0001628151977457749,0.07734941313174223
5,8,0,0.0764795134809714,0.000266376764613124,0.07647997737229537
5,9,0,0.07680024319806743,0.0004436850602582101,0.07680152480071603
5,10,0,0.07737484026698584,-6.992996294684706e-06,0.07737484058299293
5,11,0,0.0768549251558542,4.339863364515487e-05,0.07685493740907835
5,12,0,0.07664625442225573,-0.0002775763087895679,0.07664675704534639
5,13,0,0.07680046026393408,4.297846473924623e-05,0.076800472289567
5,14,0,0.07667814421880771,0.0003155158013333769,0.07667879335944956
5,15,0,0.07688855024138075,0.0002303273499389833,0.07688889522492479
5,16,0,0.07689295043888499,6.025067998287742e-05,0.07689297404406505
5,17,0,0.0773782509580376,0.0002539620120164864,0.07737866771939535
5,18,0,0.07718165796662071,-0.000109266638776001,0.07718173531137258
5,19,0,0.0766673995640539,6.164647576591157e-05,0.07666742434829976
5,20,0,0.07688713909392834,9.268531805404936e-05,0.0768871949587008
5,21,0,0.07720251365446335,0.0001916579460448739,0.07720275155288107
5,22,0,0.07728858467513003,-0.0001700104635350495,0.07728877165955256
5,23,0,0.0769512961732093,-2.456965925863214e-05,0.07695130009561328
5,24,0,0.0768884131411665,0.0002236036852628374,0.07688873827794789
5,25,0,0.0763436051656279,0.0001728360211321626,0.07634380080907346
5,26,0,0.07618288046520212,-0.0001479607732915856,0.07618302414820317
5,27,0,0.07642702111034563,5.67065574032644e-05,0.07642704214762515
5,28,0,0.0768551294810174,0.0001297442035180889,0.07685523899580494
5,29,0,0.07662372506877826,-0.0003318493571330758,0.0766244436678763
5,30,0,0.07674829171541564,3.318565093072333e-05,0.07674829889008593
5,31,0,0.07692193481457425,-4.035365743336659e-06,0.07692193492042297
5,32,0,0.07711303077021717,0.0001063645943805214,0.07711310412631174
5,33,0,0.07680765496446204,0.0003815007015521803,0.07680860240835746
5,34,0,0.0768665812336149,0.0001376003033787715,0.07686670439395335
5,35,0,0.07688101815377568,-0.0003594968057766443,0.07688185865543672
5,36,0,0.07658593519265253,-0.000203213840615006,0.07658620479693579
5,37,0,0.0772372448220228,0.0001098612782331486,0.07723732295462823
5,38,0,0.07730604932947262,-8.455038520960672e-05,0.07730609556625204
5,39,0,0.07703594960315385,2.858572461366735e-05,0.07703595490680512
5,40,0,0.07658310390981536,0.0003025434734549298,0.07658370151027506
5,41,0,0.07695735697743258,-1.743551224338807e-05,0.07695735895253343
5,42,0,0.07709516406278737,-0.0001178695585221726,0.07709525416717249
5,43,0,0.07746786662992301,0.0004285160609713646,0.07746905179622408
5,44,0,0.07691998218812597,-0.0001520453843570782,0.07692013245971772
5,45,0,0.07675036768271473,2.274297773613043e-05,0.07675037105235999
5,46,0,0.07706257025083327,0.0003175540627402786,0.07706322452536861
5,47,0,0.07672476357894967,0.0001380057778405802,0.076724887695196
5,48,0,0.07714368527034887,-3.887277188960576e-05,0.07714369506436049
5,49,0,0.07661836898613444,-0.0003236327778488359,0.07661905248872727
5,50,0,0.07725446742198444,0.0003996443242466016,0.07725550111312694
5,51,0,0.07713926474393214,-0.0001067539199312515,0.0771393386128885
5,52,0,0.076971658925247,-3.895367828424515e-05,0.07697166878204999
5,53,0,0.07755533643649164,2.157848941919959e-05,0.07755533943842044
5,54,0,0.07695175487750726,8.308078605386792e-05,0.07695179972648446
5,55,0,0.07683154577328852,-1.745931582422084e-05,0.07683154775702906
5,56,0,0.07686925947708363,0.0003024702483355172,0.07686985456475341
5,57,0,0.07693360305646968,0.000209493541605563,0.07693388828594598
5,58,0,0.07685894823905402,0.0004311197585297359,0.07686015735515886
5,59,0,0.07712109360346069,0.000103788555901242,0.07712116344206744
5,60,0,0.07698912387406458,-0.0002208496665528303,0.07698944063617605
5,61,0,0.07718209081580421,-2.869166384123722e-05,0.07718209614872236
5,62,0,0.07692814041281186,-2.686834211259269e-05,0.0769281451049036
5,63,0,0.07689196422260716,-4.965168776167884e-05,0.07689198025347506
5,64,0,0.07659997554250186,-0.0001380117052113771,0.07660009987162326
5,65,0,0.07664033482064464,-3.235895490487546e-06,0.07664033488895736
5,66,0,0.07631408058932866,-0.0001916430508265185,0.07631432121989606
5,67,0,0.07603128493977733,-9.605381043057188e-06,0.07603128554652326
5,68,0,0.07718166155652278,-0.0002359025142856602,0.07718202206875557
5,69,0,0.07724176487112626,0.0003980489380481126,0.07724279049441077
5,70,0,0.07664895261172003,0.0001409091584086955,0.07664908213321688
5,71,0,0.07716931271786065,1.642376782858689e-05,0.07716931446557704
5,72,0,0.07688729474696288,-3.144509448866233e-05,0.0768873011771145
5,73,0,0.07675595166193491,-0.0001098640942046207,0.0767560302884958
5,74,0,0.07662277039999527,1.070338684215456e-05,0.07662277114756996
5,75,0,0.0765834360238217,-5.604517895698857e-05,0.0765834565312697
5,76,0,0.07659177543331665,-0.0001555816689025089,0.07659193345048358
5,77,0,0.07686573269578412,-2.62893295809393e-05,0.07686573719147294
5,78,0,0.07692134996824415,-3.495308592155941e-05,0.07692135790959043
5,79,0,0.07689499922732213,1.660909081690947e-05,0.07689500102107917
5,80,0,0.07621129862698009,1.445570493250687e-05,0.076211299997954
5,81,0,0.07688492686065929,0.0003032695773470812,0.0768855249758072
5,82,0,0.07724197136675254,0.0002314710892866708,0.07724231819079094
5,83,0,0.07688996342932174,3.912683786491631e-05,0.07688997338451792
5,84,0,0.0766873166985374,-3.747673373344354e-05,0.07668732585588928
5,85,0,0.07655400451303991,0.0002380725502452642,0.07655437469878332
5,86,0,0.07645447306602182,-3.014327722032315e-05,0.0764544790082322
5,87,0,0.07642208750689558,0.0002196062434847578,0.07642240303611096
5,88,0,0.07609299136011763,0.0001316336759432756,0.07609310521693526
5,89,0,0.07624177720109247,-8.157106078403646e-05,0.07624182083751005
5,90,0,0.07648770536055423,-0.0001248097580673093,0.07648780719041869
5,91,0,0.07660319627829579,-0.0001049392872008395,0.07660326815681631
5,92,0,0.07642478342573704,4.84354333009155e-06,0.07642478357922071
5,93,0,0.07687429578826133,0.0002930434298924206,0.07687485432436862
5,94,0,0.0764098767308196,-7.699292891799246e-05,0.07640991552102482
5,95,0,0.07770742321842382,-5.387228372360672e-05,0.0777074418924609
5,96,0,0.07737718802071916,0.0002981792335952889,0.07737776254744687
5,97,0,0.07687533831528418,-7.604102092918062e-05,0.0768753759231541
5,98,0,0.07682798186587804,8.197561709858495e-05,0.07682802559994291
5,99,0,0.07660698543343962,0.0001352126086875713,0.07660710475960293
5,100,0,0.0770952212360925,-0.0001387350523585659,0.07709534606483585
6,1,0,0.04703895244155696,-0.0001764956592908814,0.047039283556584974
6,2,0,0.0473414369221016,-0.0001511717919558032,0.04734167828415051
6,3,0,0.04705266591170096,-6.172863392907987e-05,0.04705270640273939
6,4,0,0.04756311317017388,-6.379088609330337e-05,0.047563155947812345
6,5,0,0.04726586173914684,3.074518380473709e-05,0.04726587173860725
6,6,0,0.0472730254333065,0.0002864461739747007,0.04727389327132501
6,7,0,0.04801137141127556,8.581262662438764e-05,0.048011448099368303
6,8,0,0.04747728892028603,0.0001605535049717118,0.047477560390654795
6,9,0,0.04757635774472104,0.0004571813215481211,0.047578554318247736
6,10,0,0.04799701580560264,1.652827940318181e-05,0.04799701865144636
6,11,0,0.04750029951977668,7.409898010939201e-05,0.047500357315786064
6,12,0,0.0473626708362329,-0.000116132941578722,0.047362813214603984
6,13,0,0.04731590460406727,0.0001197177154042391,0.047316056057458714
6,14,0,0.04753415824002633,0.0001553329621244223,0.0475344120392478
6,15,0,0.04757512103809431,6.451861659331976e-05,0.047575164786274896
6,16,0,0.04755826611392188,-4.046772584423898e-05,0.04755828333108172
6,17,0,0.04777173934379808,0.0002120107627263369,0.04777220979288374
6,18,0,0.04794873355074685,-4.385881323423632e-05,0.047948753609619664
6,19,0,0.04745433055133135,-4.495227150463948e-05,0.04745435184239411
6,20,0,0.04749938804189641,-7.753060309619421e-05,0.04749945131629489
6,21,0,0.04771202846743031,0.0002586736919132046,0.04771272966992948
6,22,0,0.04789546182085794,-0.0001817404527114255,0.04789580662882098
6,23,0,0.04760911534827852,4.644969951369778e-05,0.047609138007532484
6,24,0,0.04786984711470567,0.0001029912842050979,0.04786995790670717
6,25,0,0.04731451376579124,2.357219283434331e-05,0.04731451963764954
6,26,0,0.04715044411325767,-1.609192607427519e-05,0.04715044685925595
6,27,0,0.04739682081236086,0.0001258538641322691,0.04739698790339066
6,28,0,0.0474371253057054,-1.222677253452082e-05,0.0474371268814118
6,29,0,0.04738557157390404,-0.000416356884766301,0.047387400714125213
6,30,0,0.04735564697115054,7.172263310054339e-05,0.047355701284980865
6,31,0,0.04763373599779725,3.112885027480912e-05,0.047633746169214584
6,32,0,0.04808500625035139,0.0001732278051991032,0.048085318278751434
6,33,0,0.04758202545735891,0.0002851193616369723,0.04758287969086288
6,34,0,0.04765847257200268,-3.611961234972395e-05,0.04765848625924588
6,35,0,0.04769950118309625,-0.0003224997788864018,0.047700591392807516
6,36,0,0.04749834309059292,-0.000276370613927579,0.04749914711937383
6,37,0,0.04798985131084711,0.0002694740262502009,0.047990607884127054
6,38,0,0.04782127146747879,-7.645824938755267e-05,0.04782133258944381
6,39,0,0.0476622499966044,0.000128000102173329,0.047662421872634336
6,40,0,0.04741287835370996,0.0002664213767996122,0.0474136268822974
6,41,0,0.04761760633698621,-2.640384238771597e-05,0.04761761365741759
6,42,0,0.04791984294621496,-6.215267027353386e-05,0.047919883252615814
6,43,0,0.04818244789100255,0.000293874383041434,0.04818334408197696
6,44,0,0.04774897302490401,-0.00016384452827741,0.04774925412990717
6,45,0,0.04737430772084705,0.0002311494605704915,0.047374871631516116
6,46,0,0.04792970910521039,0.0002007621129086693,0.04793012956727811
6,47,0,0.04732266591872382,2.116858489818106e-05,0.04732267065333624
6,48,0,0.0478281337278063,-3.927985851713874e-05,0.047828149857507635
6,49,0,0.04732400355336755,-0.0001947401928776284,0.04732440423356502
6,50,0,0.04821765403712703,0.0002102318498117683,0.048218112346656086
6,51,0,0.04787382269973078,-0.0001843541268538973,0.04787417765695141
6,52,0,0.04757299836437807,-0.0002139041565261491,0.0475734792543629
6,53,0,0.04821533796118577,-7.236702246253191e-05,0.04821539226945376
6,54,0,0.04766050788167707,0.0001320266709395635,0.047660690748049815
6,55,0,0.04763145385519916,-0.0001063321622878189,0.04763157254268122
6,56,0,0.04763816632351028,9.129202282627069e-05,0.04763825379776069
6,57,0,0.0474914098172367,0.0002586649912953697,0.04749211422969553
6,58,0,0.04752148876544496,0.0004230559250136335,0.047523371837444366
6,59,0,0.04787717863382841,-0.0001168286149390167,0.047877321174652036
6,60,0,0.04783124549932136,-0.0003228529861928424,0.04783233508900693
6,61,0,0.04793233830965379,8.74581516022009e-05,0.04793241809839543
6,62,0,0.04776408365310356,8.86545970243877e-05,0.047764165928635756
6,63,0,0.04746164386384353,-7.060640782653367e-05,0.04746169638269519
6,64,0,0.04752458117567587,-0.0001686268521747365,0.04752488033586912
6,65,0,0.04750117724296828,-7.009491417132615e-05,0.047501228960574064
6,66,0,0.04724671743486529,-0.0003036177393470938,0.04724769298179171
6,67,0,0.0470304431519892,-2.198421117445693e-06,0.0470304432033714
6,68,0,0.04799482728970306,-6.134376154028516e-05,0.04799486649242297
6,69,0,0.04795354045862555,0.0002649657380331471,0.04795427248284942
6,70,0,0.04724758255255338,3.012785737088125e-05,0.047247592158205655
6,71,0,0.04783057000445381,-1.613447195246638e-05,0.04783057272573831
6,72,0,0.04773362128433976,-0.0001496320921853877,0.04773385581198931
6,73,0,0.04741481574097064,-0.000196053005454579,0.04741522106382237
6,74,0,0.0472709788702181,7.177181170741419e-05,0.047271033355973525
6,75,0,0.04762191475214495,-2.318882905191436e-05,0.047621920397883516
6,76,0,0.0474940771683596,-0.0002812604565741882,0.04749490997484392
6,77,0,0.04745980513636782,4.418914215171809e-06,0.04745980534208719
6,78,0,0.04765698548275783,-0.0001548434805095224,0.047657237034969276
6,79,0,0.04777319751193762,8.594549058246794e-05,0.04777327482120055
6,80,0,0.04722705665686494,-0.0001683390320199566,0.04722735667492341
6,81,0,0.04760737915291961,0.0002456463789959404,0.04760801289650051
6,82,0,0.04780232420562069,0.0003653340483810431,0.04780372023625542
6,83,0,0.04744874815097112,-0.0001757643819340467,0.04744907369182503
6,84,0,0.04754963795231968,-0.000197492966602267,0.04755004808481835
6,85,0,0.04741377608705794,0.0004126968918770939,0.047415572142053
6,86,0,0.04717080248182225,-0.000100168367385427,0.047170908836706896
6,87,0,0.04724875915491137,0.0002238333106070648,0.04724928933888592
6,88,0,0.04679090502636736,0.0001468969430759306,0.04679113561240436
6,89,0,0.04726713335278993,-0.0001430200321116879,0.047267349726000205
6,90,0,0.04738451665345418,-0.0001615502583677386,0.047384792043096015
6,91,0,0.04731957014237854,4.425277122278551e-05,0.047319590834740355
6,92,0,0.04716141153165065,0.0001075941814993373,0.047161534264330326
6,93,0,0.04768542719132439,0.0003529697477303979,0.047686733522667626
6,94,0,0.04733891360374374,-3.283741610608185e-05,0.047338924992849286
6,95,0,0.04832466130517816,-0.0002564325596809714,0.048325341674093185
6,96,0,0.04800694269356605,0.0002303423008133298,0.04800749529353597
6,97,0,0.0475817411831112,1.866592914252821e-05,0.04758174484435697
6,98,0,0.0474431373168208,0.0002081868160761765,0.04744359409038382
6,99,0,0.04740299824064045,0.0003216402369737281,0.04740408942954396
6,100,0,0.04785847075214598,-0.0001133895452012202,0.04785860507707024
7,1,0,0.02924876237946377,2.994613856217762e-06,0.02924876253276448
7,2,0,0.02915934815549598,-0.0001665101051134931,0.029159823567170836
7,3,0,0.02912555714933076,0.0002066762451781833,0.02912629043200066
7,4,0,0.02928474316166313,0.0001134017462362351,0.02928496272834618
7,5,0,0.02919002045125709,1.867952863421605e-05,0.029190026428038692
7,6,0,0.02919984268285723,0.0002744257454754622,0.029201132207388646
7,7,0,0.029907571128765,7.601658928955464e-05,0.029907667734946918
7,8,0,0.02938816024084875,5.419157705577854e-05,0.029388210205264748
7,9,0,0.02952477859505132,0.0004292790236275238,0.029527899206799782
7,10,0,0.02987158128682015,-3.601722608819269e-05,0.029871603000436363
7,11,0,0.02935669613363656,0.000294942677875134,0.029358177720456423
7,12,0,0.02922463772391424,-0.0001373713496110546,0.029224960581354514
7,13,0,0.02936095087728959,-8.932077518075706e-05,0.029361086741118612
7,14,0,0.02937358886483911,0.0001315670454213072,0.02937388351389787
7,15,0,0.02953477298656377,5.63863456603552e-05,0.02953482681154291
7,16,0,0.02927887736656843,0.0001082854765027713,0.0292790776082679
7,17,0,0.02951961230999174,0.0004319276683593726,0.029522772099565962
7,18,0,0.02969203013956382,-9.538356434146396e-05,0.02969218334567387
7,19,0,0.02924740326191958,2.830996469829381e-06,0.029247403398932444
7,20,0,0.02929505523171583,-0.0002604884456879462,0.029296213326292155
7,21,0,0.02961499177842391,0.0003629880408140886,0.029617216249233986
7,22,0,0.02988670972368023,3.304154852608742e-05,0.029886727988380588
7,23,0,0.02946122846695826,-5.074464648734967e-05,0.029461272168755017
7,24,0,0.02959441198620501,0.0001460798046850739,0.029594772513377623
7,25,0,0.02951000219369739,1.250884112147236e-05,0.029510004844851025
7,26,0,0.02931229837931273,-0.0001738377253967024,0.029312813850475544
7,27,0,0.02933345295764159,0.0001885474242318865,0.02933405891705675
7,28,0,0.02940077901553651,2.416719105555144e-05,0.029400788948147898
7,29,0,0.0292099333751512,-0.0004965003815935227,0.02921415274160273
7,30,0,0.02924849285740346,2.911030560091037e-05,0.029248507343785486
7,31,0,0.02967716461611293,0.000209118671291337,0.029677901379149906
7,32,0,0.02955057432480036,0.0001949457917202981,0.02955121734865181
7,33,0,0.02950146739510471,0.0003210026250721588,0.029503213742738763
7,34,0,0.02978319843986557,-1.703619249468998e-05,0.02978320331227428
7,35,0,0.02975199076297062,-0.0001216477951783559,0.029752239454299247
7,36,0,0.02948119368790552,-0.0001204732741229342,0.029481439840577297
7,37,0,0.02980095349299568,0.0002440272085297249,0.029801952593247884
7,38,0,0.0297037594339837,-2.905384955285489e-05,0.02970377364306006
7,39,0,0.02944450395015211,3.433804528217509e-05,0.029444523972580655
7,40,0,0.02940661313398844,0.000125820910635506,0.02940688230522941
7,41,0,0.02945431098004784,-0.0001496381113905937,0.029454691084337434
7,42,0,0.02993733291201017,2.020624362395637e-05,0.02993733973112522
7,43,0,0.02997548550848852,-7.992486527643696e-05,0.029975592061770768
7,44,0,0.02957922060987227,-0.0002699685995878303,0.02958045258159949
7,45,0,0.02928172051044928,0.0001867185804028028,0.02928231582167527
7,46,0,0.02972182601776591,0.0002430731619225549,0.029722819960299754
7,47,0,0.02905048415466499,-0.000118890575759971,0.029050727436493673
7,48,0,0.02969086493805543,-6.061282446526421e-05,0.029690926807432922
7,49,0,0.02943537127579287,0.0001759886224053392,0.029435897372748602
7,50,0,0.02997217802787541,1.03344794727344e-05,0.029972179809552114
7,51,0,0.02963570716764936,-0.0001234611224568795,0.02963596433348208
7,52,0,0.02933742664190962,-0.0002684105536246365,0.029338654471443053
7,53,0,0.02978009579730127,0.0001366775862972742,0.029780409440755457
7,54,0,0.02950519797632939,3.665581927170186e-05,0.029505220746021854
7,55,0,0.02966202790865281,-7.638494160122305e-05,0.029662126260822937
7,56,0,0.02925516326060405,0.0001001909354640157,0.02925533482338129
7,57,0,0.0294788520872025,0.0002703995982463022,0.029480092203415763
7,58,0,0.02955695311436015,0.0002728170077786169,0.029558212167250873
7,59,0,0.02978450393268959,6.8811719150077e-05,0.02978458342111056
7,60,0,0.02958447219406579,-0.0003551797564893454,0.029586604192790893
7,61,0,0.02970165516381841,0.0002612726734931456,0.029702804293202604
7,62,0,0.02974389111295986,0.0002575107628699171,0.029745005804884397
7,63,0,0.029522289339423,5.447526060285242e-05,0.02952233959893129
7,64,0,0.02958196736154295,-0.0001168618446021129,0.02958219818860857
7,65,0,0.02951862476049541,1.58718277212355e-05,0.029518629027545436
7,66,0,0.02922106970876951,-0.000179654999262699,0.029221621974892618
7,67,0,0.02913260627734535,2.473342512005924e-05,0.029132616776615515
7,68,0,0.02980492640119268,-1.749040848661469e-05,0.02980493153313561
7,69,0,0.02986191290142644,1.587567455456545e-05,0.029861917121467962
7,70,0,0.02914490887253874,-0.0001306018408707595,0.029145201492345636
7,71,0,0.02967964511485277,2.499625790768859e-05,0.02967965564080071
7,72,0,0.02949776594573751,-0.0001744684816530158,0.029498281899809044
7,73,0,0.02968033486868723,-0.0001859133632833895,0.02968091713030543
7,74,0,0.02928650589070202,7.845890862463686e-05,0.029286610986702894
7,75,0,0.02971868452017159,5.438929254562305e-05,0.029718734290084262
7,76,0,0.0293403411533257,-0.0003329800025793298,0.02934223056748848
7,77,0,0.02945647340377629,0.0002434280309688834,0.029457479230131714
7,78,0,0.02962046447539721,-0.0001537284514721106,0.02962086339347758
7,79,0,0.02965681148773515,-5.726134043301115e-06,0.029656812040535826
7,80,0,0.02913769306607808,-0.0002678894512152843,0.029138924516375807
7,81,0,0.0294801174690243,0.0003960115033774833,0.029482777194461837
7,82,0,0.02972773141249102,0.0002980247697058913,0.029729225245481317
7,83,0,0.02918529802848415,-0.0002459347486745898,0.029186334215040546
7,84,0,0.02935656092882999,-0.0003785421388040263,0.029359001408749547
7,85,0,0.02941688153014569,0.0003854302359972123,0.029419406442439445
7,86,0,0.02938054197968248,-1.239452006470603e-05,0.029380544594067894
7,87,0,0.0291796354067593,9.04674263232171e-05,0.029179775647297675
7,88,0,0.0289221234019627,-4.89747046247836e-05,0.028922164867105842
7,89,0,0.02939328249432577,-0.0001930775799181893,0.029393916628158025
7,90,0,0.02937066980078463,-0.0002956325897685714,0.02937215761865062
7,91,0,0.02931858086392388,7.743859712766158e-05,0.029318683132275376
7,92,0,0.02903713097644764,-8.352584187812067e-05,0.029037251108010146
7,93,0,0.02968307574360704,0.0004113609673299393,0.029685926016315464
7,94,0,0.02923147713122054,-0.0001976288832186148,0.029232145190672403
7,95,0,0.02997112843675693,-7.658437020012857e-05,0.02997122628352632
7,96,0,0.02991477565715146,-2.096661611387696e-05,0.029914783004673335
7,97,0,0.0296841767479775,0.0001320965296796989,0.0296844706656245
7,98,0,0.02952457453762405,0.0003938341298095274,0.02952720113640169
7,99,0,0.02943954824734966,0.0001966739313995701,0.029440205190238072
7,100,0,0.02955967529356275,7.017236541915632e-05,0.02955975858530872
8,1,0,0.01817157029224709,-0.0002015179667527476,0.018172687648694157
8,2,0,0.01798179757175296,-0.0002951708415039504,0.01798422002026151
8,3,0,0.0180574326204133,0.0004700182312673863,0.018063548654084834
8,4,0,0.01789602240646622,0.0003419773256244326,0.01789928955193424
8,5,0,0.01803353958977874,-1.135768788768097e-05,0.018033543166366153
8,6,0,0.01803260807838696,0.0004990418156180672,0.01803951210100877
8,7,0,0.01843852496529496,-5.106721439122886e-05,0.018438595682865634
8,8,0,0.01821137154760392,-1.045523336770309e-05,0.0182113745488028
8,9,0,0.0183339887957418,0.0002421776048928687,0.018335588214036046
8,10,0,0.0185892170963071,1.234549377210953e-05,0.018589221195758916
8,11,0,0.01833199681261716,0.0004078370856373275,0.01833653288455118
8,12,0,0.01788885250105678,-4.177539185999645e-05,0.017888901279506535
8,13,0,0.01816367921934632,-0.0002292827459539694,0.018165126296310345
8,14,0,0.01816117898947907,3.90601907602527e-05,0.018161220993820826
8,15,0,0.01811225696523826,0.0001530251743517348,0.01811290338622738
8,16,0,0.01805418780467021,3.67382724589039e-05,0.018054225183789137
8,17,0,0.01837315155323059,0.0004095752051438994,0.01837771612161447
8,18,0,0.01841265857050877,-3.616825794784995e-05,0.018412694093396898
8,19,0,0.01801373945780388,7.758081526621917e-05,0.018013906517924914
8,20,0,0.01798870308155349,-0.0004155841137735798,0.01799350295834341
8,21,0,0.01826209156461142,0.0002599543768306293,0.018263941649936496
8,22,0,0.01869108926031053,4.56270999027805e-05,0.01869114495072844
8,23,0,0.01827515207379516,-6.330736325288049e-05,0.01827526172569306
8,24,0,0.01840112914725378,0.0002157156784943661,0.018402393516818973
8,25,0,0.01835910375584704,-6.301541591908032e-05,0.018359211901947215
8,26,0,0.0178760568636811,-0.0001439849720236266,0.017876636726905003
8,27,0,0.0182165866557937,0.0003607081348169784,0.01822015751157394
8,28,0,0.01817567954448344,4.398535107198348e-05,0.018175732766930273
8,29,0,0.01801727708764983,-0.0004341732583239849,0.01802250759665245
8,30,0,0.01797995327789949,-3.125996045700523e-05,0.01797998045217448
8,31,0,0.01869071296298508,0.0001421604532319786,0.01869125358715037
8,32,0,0.01813258128375639,0.0001467127929637857,0.018133174809052383
8,33,0,0.01828786911843109,0.0002995513747222192,0.01829032224754292
8,34,0,0.01840672306462665,4.142196257166519e-05,0.018406769671966944
8,35,0,0.01829993175526479,-4.123220236877869e-05,0.018299978206048794
8,36,0,0.0180713691686415,2.524365493964041e-05,0.01807138679989561
8,37,0,0.01847253152457492,0.0002295490471174478,0.018473957715969977
8,38,0,0.01839140527689846,4.265471092440467e-05,0.01839145474081625
8,39,0,0.01820788478184919,0.0002168819426689658,0.018209176423060743
8,40,0,0.01835090638813983,0.0002616611558831004,0.018352771775041753
8,41,0,0.01824183027267372,-2.027992243185542e-05,0.018241841545531778
8,42,0,0.01861505517159843,0.0001552763228414778,0.018615702774219634
8,43,0,0.01869772292033923,-6.589312030255889e-06,0.01869772408141729
8,44,0,0.01837128394388357,-0.0002252022863025681,0.01837266420028816
8,45,0,0.01804980745539576,2.480433024889881e-05,0.018049824498638747
8,46,0,0.01840225222666803,0.0002164829263898677,0.01840352552831459
8,47,0,0.017729008569244,-0.000237223241315465,0.017730595582623486
8,48,0,0.01842042105538117,-4.588968927111549e-05,0.018420478216406636
8,49,0,0.01817889166889565,0.0001420412079389977,0.01817944658162609
8,50,0,0.01840624829732629,-2.466030766772122e-05,0.018406264817001878
8,51,0,0.01843167808909041,-0.0002078248859384607,0.018432849708145262
8,52,0,0.01825909068500607,-0.0003204190217210567,0.018261901899658647
8,53,0,0.01838442802443212,0.0001302551541296494,0.018384889452773504
8,54,0,0.01814221548397576,6.624995592903096e-05,0.018142336446105016
8,55,0,0.01847652529368242,9.141740549466938e-06,0.01847652755523901
8,56,0,0.0179915064451465,2.895476524476516e-05,0.017991529744415244
8,57,0,0.01836692852748868,0.0001070441045148248,0.018367240456154236
8,58,0,0.01838553304678215,0.0002666175612625866,0.018387466120656542
8,59,0,0.01836535324454419,0.0002341810822651239,0.01836684623380347
8,60,0,0.01833012096980058,-0.0004071816131318027,0.01833464293717212
8,61,0,0.01841787236503919,0.0001842354309430644,0.018418793802768115
8,62,0,0.0185452283493688,0.0001565404219596972,0.018545889017082453
8,63,0,0.01838000108527512,0.0001691385464286332,0.018380779301830557
8,64,0,0.01815747791652397,-4.407638584850358e-05,0.018157531413076095
8,65,0,0.01821597405858242,0.0001550497042057195,0.01821663391830999
8,66,0,0.01822440962589534,-0.0002749421259092349,0.018226483461848207
8,67,0,0.01829790140898973,6.697147221912392e-05,0.018298023968483578
8,68,0,0.01860321477891662,-2.514268153237917e-05,0.01860323176937105
8,69,0,0.01859374453043108,-3.237812328765829e-05,0.018593772721150578
8,70,0,0.01799215538710799,-0.0001556975553819945,0.017992829049446088
8,71,0,0.0183081515345132,1.674286669620531e-05,0.0183081591902158
8,72,0,0.01834835443785403,-8.146362130705937e-05,0.01834853527938168
8,73,0,0.01858662476997763,6.590757278161044e-05,0.018586741622675446
8,74,0,0.01814837419107665,0.0002306211999534597,0.018149839446044834
8,75,0,0.01834557435882524,0.0002196505179289006,0.018346889243280793
8,76,0,0.01812955863764163,-0.000374854712294591,0.01813343355382581
8,77,0,0.01820957440996318,0.0003968098418269203,0.01821389739299518
8,78,0,0.01824484526580306,-3.127700974433165e-05,0.018244872074762126
8,79,0,0.01827444603348793,4.757524366278724e-05,0.018274507961493037
8,80,0,0.01805656578845478,-0.0003121168049133437,0.018059263134821
8,81,0,0.01825507188775882,0.000341613439670577,0.018258267972877544
8,82,0,0.01851801321986205,0.0003022294419674845,0.018520479374103078
8,83,0,0.01770428610376733,-0.0003803405571480643,0.017708371053924206
8,84,0,0.01793649818811379,-0.0002546654802179642,0.017938305989112346
8,85,0,0.01835443713478952,0.0003109944656282906,0.018357071664418374
8,86,0,0.01826869145851545,0.0001024742759070783,0.018268978859905066
8,87,0,0.0182167143444731,0.000155783905914105,0.018217380441036903
8,88,0,0.01790287061570379,4.216414182756076e-06,0.017902871112220487
8,89,0,0.0182433986123249,-0.0001287757088535267,0.018243853104850653
8,90,0,0.01811569162542591,-0.0002719999572120906,0.01811773349633584
8,91,0,0.018031141569853,-0.0002638079787583766,0.018033071312500745
8,92,0,0.01796523508230701,-0.0001907620763938075,0.01796624784790482
8,93,0,0.01836861985812665,0.0003607401372358907,0.018372161792749857
8,94,0,0.01801542510564007,-0.0002175722333056586,0.018016738867332016
8,95,0,0.01856069284806094,1.471500808939584e-05,0.018560698681125226
8,96,0,0.01845187160758355,-2.767116396328597e-06,0.018451871815067467
8,97,0,0.01829266087331721,0.0001588293202743015,0.01829335039240131
8,98,0,0.01830461524740056,0.0004092054430510211,0.01830918863439862
