model,fit_label,Rmin,Rmax,omitted_cfg,V0,sigma,alpha,a_sqrt_sigma
cornell,R3-6,3,6,49,0.7629919231410202,0.07161799697096634,0.3999270638616492,0.26761539001142354
cornell,R3-6,3,6,50,0.7714269249150543,0.07060518041764025,0.4156293022665444,0.2657163533124001
cornell,R3-6,3,6,51,0.7706232681372531,0.07065415597339654,0.4141159634060886,0.2658084949233123
cornell,R3-6,3,6,52,0.7723518394192932,0.07035716000819862,0.4169251465925619,0.26524924129617905
cornell,R3-6,3,6,53,0.7655494227661269,0.07119615284413804,0.4036083761549633,0.26682607227206645
cornell,R3-6,3,6,54,0.7686655644183377,0.0708644199898582,0.40963775506488415,0.26620371896323725
cornell,R3-6,3,6,55,0.7692570694280093,0.07079605778483448,0.41145842004734684,0.2660752859339523
cornell,R3-6,3,6,56,0.7709816590416039,0.07050281591729617,0.41284368496447454,0.26552366357312895
cornell,R3-6,3,6,57,0.7760163610128047,0.0699904208728501,0.4248412326499721,0.2645570276383716
cornell,R3-6,3,6,58,0.7767776111428965,0.0698476062190851,0.4257849472841582,0.26428697701378534
cornell,R3-6,3,6,59,0.7694618353911149,0.07085612422666199,0.411983415901084,0.2661881369006928
cornell,R3-6,3,6,60,0.7738816912424346,0.07015220045319359,0.4192609339194964,0.26486260674771284
cornell,R3-6,3,6,61,0.7725594663397094,0.07042774826353183,0.4178190955943441,0.26538226817843696
cornell,R3-6,3,6,62,0.7746750265284076,0.07014318786142522,0.42196501197163444,0.264845592490087
cornell,R3-6,3,6,63,0.7770867984745418,0.0698430340631434,0.4264753778893745,0.26427832688879993
cornell,R3-6,3,6,64,0.7716500117318803,0.07048745555021672,0.4150479628846046,0.26549473733054807
cornell,R3-6,3,6,65,0.7790273007515529,0.06958714232986875,0.43015268734839096,0.26379374960348995
cornell,R3-6,3,6,66,0.7707586261720046,0.07058421575774519,0.41385559116720455,0.2656769010616941
cornell,R3-6,3,6,67,0.7737216281518812,0.07023342034478722,0.4194930063077957,0.2650158869667764
cornell,R3-6,3,6,68,0.7692963655498828,0.07074412910500398,0.4107164800507061,0.26597768535161737
cornell,R3-6,3,6,69,0.7803200400636341,0.0693145117172141,0.43107784425534823,0.2632764929066287
cornell,R3-6,3,6,70,0.7722001481661036,0.07047203722836608,0.41760831336292037,0.26546569877926995
cornell,R3-6,3,6,71,0.7721955515862331,0.07045186534033772,0.41668493349621005,0.2654277026618317
cornell,R3-6,3,6,72,0.7710313682811571,0.07053536369597352,0.4142870411326363,0.2655849462902096
cornell,R3-6,3,6,73,0.7773746144001102,0.0697358430510434,0.42621689514430156,0.26407544954244305
cornell,R3-6,3,6,74,0.7790254423582644,0.06951578950408625,0.4285222820711323,0.26365847133002623
cornell,R3-6,3,6,75,0.7762056389790197,0.06982479073145972,0.42382869712165033,0.2642438092585325
cornell,R3-6,3,6,76,0.7642010124398047,0.07133323315094198,0.4009749086405568,0.2670828207709024
cornell,R3-6,3,6,77,0.7751898151021898,0.07001623908900924,0.42227767323210086,0.2646058183204013
cornell,R3-6,3,6,78,0.7713056336219676,0.0705283745968389,0.414957176694243,0.2655717880288471
cornell,R3-6,3,6,79,0.7734141099920597,0.07025978882642922,0.4192489151820998,0.26506563116788495
cornell,R3-6,3,6,80,0.7744024530441556,0.07015736412931628,0.42110504722275327,0.26487235440739426
cornell,R3-6,3,6,81,0.7743547123282247,0.0701211987837071,0.4205148117608854,0.26480407622184954
cornell,R3-6,3,6,82,0.7736491416392293,0.07023141111930101,0.4195578542440787,0.26501209617544064
cornell,R3-6,3,6,83,0.7700576024828432,0.0707550257221581,0.4127109200947166,0.26599816864436887
cornell,R3-6,3,6,84,0.7688554318687199,0.07087489101109297,0.4105699834600155,0.2662233855450963
cornell,R3-6,3,6,85,0.7713512612693758,0.07046026051938789,0.41403354258374286,0.26544351662714966
cornell,R3-6,3,6,86,0.7677426619747446,0.07097399433810106,0.4080595053612047,0.2664094486652098
cornell,R3-6,3,6,87,0.7717889361220021,0.07052581561125278,0.41620357547857917,0.26556697010594665
cornell,R3-6,3,6,88,0.7733129611882948,0.0702399917696585,0.41875587133751613,0.26502828484835067
cornell,R3-6,3,6,89,0.7741328841695336,0.07014017896978812,0.4207637963373756,0.2648399119653005
cornell,R3-6,3,6,90,0.7774265024253304,0.06981008025571367,0.42713614663187177,0.26421597274902525
cornell,R3-6,3,6,91,0.7690073994842662,0.0707712718686722,0.41029679699303506,0.26602870497123465
cornell,R3-6,3,6,92,0.7686099165808262,0.07084150984753272,0.4100508531324281,0.2661606842633463
cornell,R3-6,3,6,93,0.7695703890274328,0.07080792784666319,0.41240871521991995,0.2660975908321291
cornell,R3-6,3,6,94,0.7720333746298256,0.07048753420308013,0.417013109411746,0.2654948854555962
cornell,R3-6,3,6,95,0.7717987348777526,0.07049322610036098,0.41606537398103915,0.26550560464962125
cornell,R3-6,3,6,96,0.7718965340438187,0.07039166250151326,0.41580145188259643,0.2653142711983531
cornell,R3-6,3,6,97,0.7739722714324133,0.07016262442963778,0.4192128928124068,0.26488228409925374
cornell,R3-6,3,6,98,0.7764951805335369,0.06979481462831483,0.4237410186427418,0.2641870826295541
cornell,R3-6,3,6,99,0.7730315093579782,0.07025023183178858,0.4178662334243209,0.26504760295424024
cornell,R3-6,3,6,100,0.7770431217957618,0.06976326418025287,0.42531047785842957,0.2641273635582896
linear,R3-6,3,6,1,0.5523585916914959,0.09813926238166272,,0.31327186656586753
linear,R3-6,3,6,2,0.5529069606657633,0.09802103480180098,,0.31308311165216335
linear,R3-6,3,6,3,0.5525982500515354,0.09807862014799483,,0.3131750631004883
linear,R3-6,3,6,4,0.5528114432572153,0.0980408020889443,,0.31311467881423943
linear,R3-6,3,6,5,0.5527256684335288,0.09807582017039176,,0.31317059276118464
linear,R3-6,3,6,6,0.5533285803327772,0.09788732952709482,,0.3128695087845647
linear,R3-6,3,6,7,0.5528641948734814,0.09801485948624863,,0.31307324939420905
linear,R3-6,3,6,8,0.5523298332593025,0.09811888202453842,,0.3132393366493717
linear,R3-6,3,6,9,0.5525020711402637,0.09811561979503404,,0.31323412935859024
linear,R3-6,3,6,10,0.5521207785623057,0.09820186575339802,,0.31337176923487864
linear,R3-6,3,6,11,0.5522608958505714,0.09819779705868437,,0.31336527736602277
linear,R3-6,3,6,12,0.553054260239127,0.09797094461148693,,0.3130031063927113
linear,R3-6,3,6,13,0.5533725966041336,0.09788958201077363,,0.31287310848133565
linear,R3-6,3,6,14,0.5522309230477113,0.09822276042494264,,0.313405105933108
linear,R3-6,3,6,15,0.5531249359758822,0.09794907578057924,,0.312968170555057
linear,R3-6,3,6,16,0.5529475113110406,0.0979661774422409,,0.31299549108931407
linear,R3-6,3,6,17,0.55285427470837,0.09800827976215759,,0.31306274093567504
linear,R3-6,3,6,18,0.5533509068174961,0.09788162929897533,,0.31286039905839047
linear,R3-6,3,6,19,0.5524425751277496,0.09816669191012763,,0.31331564261959155
linear,R3-6,3,6,20,0.5526777494029644,0.0981097273913932,,0.3132247234676618
linear,R3-6,3,6,21,0.5528486692079613,0.0980564925616739,,0.31313973328479716
linear,R3-6,3,6,22,0.5530713871617539,0.09801381200272465,,0.31307157648487455
linear,R3-6,3,6,23,0.5524174646449914,0.09815082916929699,,0.31329032728333156
linear,R3-6,3,6,24,0.5526131739998715,0.09802863648592462,,0.31309525145860106
linear,R3-6,3,6,25,0.553107226216311,0.09797846396260461,,0.3130151177860338
linear,R3-6,3,6,26,0.5527096411785619,0.0980005172040227,,0.31305034292270423
linear,R3-6,3,6,27,0.5526481618876065,0.09803678530113044,,0.3131082645046765
linear,R3-6,3,6,28,0.5529110927331587,0.0979662659891392,,0.31299563254003915
linear,R3-6,3,6,29,0.5529364714063529,0.09796068953699533,,0.3129867242184488
linear,R3-6,3,6,30,0.5534445466130661,0.09783889286549534,,0.31279209207634284
linear,R3-6,3,6,31,0.5525426197894135,0.09814190638279022,,0.3132760865160158
linear,R3-6,3,6,32,0.5528893577547872,0.09798042557826586,,0.3130182511903513
linear,R3-6,3,6,33,0.5523896446695046,0.0981618889160041,,0.31330797774075925
linear,R3-6,3,6,34,0.5530081803659427,0.09799966971634269,,0.31304898932330494
linear,R3-6,3,6,35,0.5532187961657039,0.09789983440682717,,0.31288949232409063
linear,R3-6,3,6,36,0.5522492560045725,0.0981775603462413,,0.31333298636792345
linear,R3-6,3,6,37,0.5533012993219815,0.09793243424408947,,0.31294158279795525
linear,R3-6,3,6,38,0.5529404079178071,0.09799459396934024,,0.31304088226514476
linear,R3-6,3,6,39,0.5531494632199148,0.09795565825163934,,0.3129786865772801
linear,R3-6,3,6,40,0.552957192319765,0.09799715895846367,,0.31304497912993856
linear,R3-6,3,6,41,0.5525963445987242,0.09807837177957117,,0.3131746665673505
linear,R3-6,3,6,42,0.5523484641168555,0.09817846254164371,,0.3133344260397247
linear,R3-6,3,6,43,0.553797772421126,0.09774833461861941,,0.31264730067380947
linear,R3-6,3,6,44,0.5525066545430196,0.0980516273849641,,0.31313196480871147
linear,R3-6,3,6,45,0.5528164307674297,0.09803342959070312,,0.3131029057525706
linear,R3-6,3,6,46,0.5527930763340283,0.09804962949696175,,0.3131287746230962
linear,R3-6,3,6,47,0.5526210630318685,0.09807908531108876,,0.3131758057562697
linear,R3-6,3,6,48,0.5526905995428695,0.09807817831124074,,0.31317435768472607
linear,R3-6,3,6,49,0.5524030944632061,0.09812445363193605,,0.31324823005395586
linear,R3-6,3,6,50,0.552569798609715,0.09815235359761884,,0.3132927602061989
linear,R3-6,3,6,51,0.5525630177795914,0.0981010277370851,,0.31321083591901017
linear,R3-6,3,6,52,0.5528123628470573,0.09799021945237553,,0.31303389505351575
linear,R3-6,3,6,53,0.553022132518939,0.09794660035637974,,0.3129642157761487
linear,R3-6,3,6,54,0.5529633956569634,0.09801448404523923,,0.31307264978793536
linear,R3-6,3,6,55,0.5525961965910237,0.09806679228693611,,0.3131561787462226
linear,R3-6,3,6,56,0.5535913499081839,0.09786536332181876,,0.3128344023949712
linear,R3-6,3,6,57,0.5523085261543165,0.09814814446448236,,0.31328604256251563
linear,R3-6,3,6,58,0.5525728462754712,0.09806787754332093,,0.3131579115132187
linear,R3-6,3,6,59,0.55252451649211,0.09816165452305149,,0.31330760367895877
linear,R3-6,3,6,60,0.5531122636074479,0.09794007173969208,,0.3129537853097356
linear,R3-6,3,6,61,0.5525492647523542,0.09812005706243884,,0.31324121226690277
linear,R3-6,3,6,62,0.5524817176882948,0.09811028064647598,,0.31322560662639953
linear,R3-6,3,6,63,0.5525184748846034,0.09810906590365391,,0.3132236675343259
linear,R3-6,3,6,64,0.5530990001923821,0.09799609858676386,,0.3130432854842344
linear,R3-6,3,6,65,0.5525226233570399,0.0980968997208913,,0.31320424601351005
linear,R3-6,3,6,66,0.5528354795258996,0.09801383051112005,,0.3130716060442404
linear,R3-6,3,6,67,0.5528299986035032,0.09803667297768243,,0.3131080851362392
linear,R3-6,3,6,68,0.5530261746370801,0.09796568913970108,,0.31299471104109905
linear,R3-6,3,6,69,0.5533282045670957,0.09788558686758536,,0.3128667238099721
linear,R3-6,3,6,70,0.552300937774976,0.0981503757547233,,0.31328960364928055
linear,R3-6,3,6,71,0.5527825635644479,0.09806900388642319,,0.3131597098708951
linear,R3-6,3,6,72,0.5528810338524184,0.09799357418803055,,0.31303925343003
linear,R3-6,3,6,73,0.5529423995745875,0.09798474311353988,,0.3130251477334367
linear,R3-6,3,6,74,0.5533792843504944,0.09791748652428985,,0.3129176992825587
linear,R3-6,3,6,75,0.5530309730159929,0.09791540526365486,,0.31291437369295594
linear,R3-6,3,6,76,0.5530604221420159,0.09790913910586917,,0.3129043609569371
linear,R3-6,3,6,77,0.5528318688204922,0.09800405450800738,,0.3130559926083629
linear,R3-6,3,6,78,0.5528024271929903,0.09803100048566668,,0.3130990266443936
linear,R3-6,3,6,79,0.552651011040624,0.09804686353232397,,0.3131243579351884
linear,R3-6,3,6,80,0.5526619741961508,0.09806745997565994,,0.31315724480787593
linear,R3-6,3,6,81,0.5529250326378403,0.09799217487021585,,0.3130370183703772
linear,R3-6,3,6,82,0.5527233652371424,0.09803896175842756,,0.31311174005205805
linear,R3-6,3,6,83,0.552737203092823,0.09810877370652538,,0.31322320109871393
linear,R3-6,3,6,84,0.5526623813853261,0.09808674151152005,,0.31318802900417514
linear,R3-6,3,6,85,0.5533344110864069,0.09790166957711607,,0.31289242492766756
linear,R3-6,3,6,86,0.5528715491395467,0.09801945480160001,,0.3130805883500285
linear,R3-6,3,6,87,0.5526294158703909,0.0981110506014508,,0.31322683569811
linear,R3-6,3,6,88,0.5528094833905647,0.09799438840377625,,0.31304055392836283
linear,R3-6,3,6,89,0.5525720971471885,0.09802765731253886,,0.3130936877558199
linear,R3-6,3,6,90,0.5525102391031664,0.09811990667683286,,0.31324097221920516
linear,R3-6,3,6,91,0.5529582002759946,0.09796501605446901,,0.31299363580505757
linear,R3-6,3,6,92,0.5526902235605732,0.09801895331034449,,0.3130797874509699
linear,R3-6,3,6,93,0.5524091210800056,0.09814164622778422,,0.31327567129891243
linear,R3-6,3,6,94,0.5524475796442281,0.09812642366694117,,0.3132513745651265
linear,R3-6,3,6,95,0.5527119871242243,0.09806930134035419,,0.31316018479422664
linear,R3-6,3,6,96,0.5529487592445995,0.09795024545279597,,0.312970039225476
linear,R3-6,3,6,97,0.5532281407112508,0.09794731163674242,,0.3129653521346132
linear,R3-6,3,6,98,0.5533666832593589,0.09787961798639531,,0.3128571846488351
linear,R3-6,3,6,99,0.5529964864936981,0.09794566484248401,,0.31296272117056373
linear,R3-6,3,6,100,0.553088197385851,0.09795208851225798,,0.3129729836779174
linear,R3-5,3,5,1,0.5431288344039744,0.10085707109248143,,0.3175800231319367
linear,R3-5,3,5,2,0.5438355791332828,0.10069220794104138,,0.317320355384021
linear,R3-5,3,5,3,0.5436252944898429,0.10072081062252969,,0.31736542127731826
linear,R3-5,3,5,4,0.5435510481914804,0.1007676324476694,,0.31743917913148245
linear,R3-5,3,5,5,0.5434003416130012,0.1008217704347964,,0.31752444068889624
linear,R3-5,3,5,6,0.5444423417090151,0.10050398519698193,,0.31702363507628567
linear,R3-5,3,5,7,0.5438863980819079,0.10065847551687654,,0.3172671989299816
linear,R3-5,3,5,8,0.5430830016511378,0.10084171846641542,,0.31755585094029587
linear,R3-5,3,5,9,0.5436462460389864,0.10072331985170599,,0.31736937447035746
linear,R3-5,3,5,10,0.5431010929935263,0.10085781641862474,,0.3175811965759697
linear,R3-5,3,5,11,0.5430810023521918,0.10090092280046455,,0.3176490560358468
linear,R3-5,3,5,12,0.5439648293711649,0.10064743258617406,,0.31724979525001124
linear,R3-5,3,5,13,0.5439304052892017,0.1006699443762751,,0.31728527286383007
linear,R3-5,3,5,14,0.5429721931986906,0.10094910044135941,,0.31772488168438967
linear,R3-5,3,5,15,0.5440619640045953,0.10061777262732835,,0.31720304637145014
linear,R3-5,3,5,16,0.5437347115421625,0.1006789928157002,,0.3172995316978898
linear,R3-5,3,5,17,0.5435711784635987,0.10074179474542996,,0.31739847943150257
linear,R3-5,3,5,18,0.5441195843858188,0.10059989888458067,,0.3171748711430032
linear,R3-5,3,5,19,0.5431202791498804,0.10091174970788112,,0.31766609782581634
linear,R3-5,3,5,20,0.5435325775138041,0.10080262895402672,,0.31749429751418645
linear,R3-5,3,5,21,0.5438647553383221,0.10070190983663951,,0.3173356422412073
linear,R3-5,3,5,22,0.5438900078783663,0.1007173752510733,,0.3173600089032538
linear,R3-5,3,5,23,0.5432522017053869,0.10084964677394599,,0.3175683340226887
linear,R3-5,3,5,24,0.5434675445833009,0.10072167277279208,,0.31736677956709974
linear,R3-5,3,5,25,0.5437616401812603,0.1007303797868817,,0.31738049685965536
linear,R3-5,3,5,26,0.5433345544801879,0.10076111983958382,,0.3174289209249589
linear,R3-5,3,5,27,0.5439456091910541,0.10059935252670901,,0.31717400985375366
linear,R3-5,3,5,28,0.5437837581461379,0.10065391515199405,,0.3172600119019005
linear,R3-5,3,5,29,0.5438060300042444,0.10064925353746136,,0.3172526651384687
linear,R3-5,3,5,30,0.5445712825679971,0.10045172802072598,,0.31694120593688346
linear,R3-5,3,5,31,0.5434996628553473,0.1008047095704959,,0.3174975741174976
linear,R3-5,3,5,32,0.5433768490569576,0.10078149370988967,,0.31746101132247667
linear,R3-5,3,5,33,0.5429440742449809,0.1009432462993808,,0.317715668954776
linear,R3-5,3,5,34,0.5436284192337277,0.10076164879297539,,0.3174297541078583
linear,R3-5,3,5,35,0.5440661225801942,0.10059494493065525,,0.3171670615474678
linear,R3-5,3,5,36,0.5431154281273849,0.10086712153343522,,0.3175958462156506
linear,R3-5,3,5,37,0.5441025544147756,0.10064111100108326,,0.3172398319900628
linear,R3-5,3,5,38,0.543575914589413,0.1007520772646726,,0.31741467714123206
linear,R3-5,3,5,39,0.5441247944659128,0.10061307627335053,,0.31719564352832863
linear,R3-5,3,5,40,0.5439851657198573,0.10063907588946393,,0.31723662444532463
linear,R3-5,3,5,41,0.5431242023822864,0.10086755353419356,,0.3175965263257669
linear,R3-5,3,5,42,0.5433185788347915,0.10083741663033537,,0.31754907751454003
linear,R3-5,3,5,43,0.5446492449122788,0.10044222428225401,,0.31692621267773674
linear,R3-5,3,5,44,0.5433697660774833,0.10074208979777166,,0.31739894422913834
linear,R3-5,3,5,45,0.5436549266719409,0.10073114036025767,,0.3173816950617311
linear,R3-5,3,5,46,0.543301953872316,0.10084440020417867,,0.3175600733785321
linear,R3-5,3,5,47,0.5435387590740711,0.10075347468470498,,0.3174168783866179
linear,R3-5,3,5,48,0.5436902931383707,0.10072842255756076,,0.3173774134332195
linear,R3-5,3,5,49,0.5436088807944618,0.10071401149019385,,0.31735470926109455
linear,R3-5,3,5,50,0.5434564960658292,0.10083587086319042,,0.3175466436024642
linear,R3-5,3,5,51,0.5436306435957656,0.10073126855586752,,0.31738189701976943
linear,R3-5,3,5,52,0.5434068736829035,0.10075977444537715,,0.3174268017124218
linear,R3-5,3,5,53,0.5440505053706137,0.10058839966424461,,0.31715674305340663
linear,R3-5,3,5,54,0.5440880466007763,0.10062793315609216,,0.3172190617792256
linear,R3-5,3,5,55,0.5435454199284764,0.10073189808407357,,0.3173828887701313
linear,R3-5,3,5,56,0.544538958161384,0.10053094469918153,,0.3170661519291858
linear,R3-5,3,5,57,0.5429388115266436,0.10090716523173496,,0.3176588818713164
linear,R3-5,3,5,58,0.5431112134945945,0.10085396467317427,,0.3175751323280434
linear,R3-5,3,5,59,0.5434519961062286,0.10083316301083849,,0.31754237986580386
linear,R3-5,3,5,60,0.5438459107545359,0.10066865643771127,,0.31728324323498597
linear,R3-5,3,5,61,0.5433870291461912,0.100817983233766,,0.31751847699585295
linear,R3-5,3,5,62,0.5432042532532301,0.10084213727828774,,0.3175565103698675
linear,R3-5,3,5,63,0.5429478228269016,0.10092725501961283,,0.31769050193484355
linear,R3-5,3,5,64,0.5438719885049087,0.1007130988239147,,0.31735327133009783
linear,R3-5,3,5,65,0.5432045279406897,0.1008407206147554,,0.31755427979284956
linear,R3-5,3,5,66,0.5436863839519601,0.10070788744808667,,0.31734506053834627
linear,R3-5,3,5,67,0.5433412049142279,0.10083075795093942,,0.31753859285280495
linear,R3-5,3,5,68,0.5438668735818418,0.10066275119859094,,0.3172739371561915
linear,R3-5,3,5,69,0.5440990719300121,0.10060321164286297,,0.3171800933899588
linear,R3-5,3,5,70,0.5430354393426682,0.10087870885872034,,0.3176140879412
linear,R3-5,3,5,71,0.5437745599815353,0.10072151465589106,,0.31736653045948476
linear,R3-5,3,5,72,0.543708450418966,0.10069454739670333,,0.31732404163048117
linear,R3-5,3,5,73,0.5436544752448937,0.10071967978222075,,0.31736363966626796
linear,R3-5,3,5,74,0.543897473501307,0.10070951531957531,,0.31734762535676125
linear,R3-5,3,5,75,0.5437561806759698,0.10064647506619769,,0.31724828615171063
linear,R3-5,3,5,76,0.5439417865043746,0.10059422676253682,,0.3171659293848203
linear,R3-5,3,5,77,0.5435394012083186,0.10074032899872552,,0.3173961704222745
linear,R3-5,3,5,78,0.5435369936651893,0.1007593144777816,,0.31742607718614047
linear,R3-5,3,5,79,0.5433568835816953,0.10078362678410373,,0.3174643708892444
linear,R3-5,3,5,80,0.5436179342622166,0.10073058206519409,,0.31738081552796177
linear,R3-5,3,5,81,0.5437482888181873,0.10069437315269109,,0.3173237670781864
linear,R3-5,3,5,82,0.5432770303361177,0.10082054425074559,,0.31752250983315433
linear,R3-5,3,5,83,0.5436536776980481,0.10078352274637688,,0.3174642070318745
linear,R3-5,3,5,84,0.5434380789027394,0.10080294399197891,,0.31749479364546895
linear,R3-5,3,5,85,0.5441803502461559,0.1005971885941367,,0.3171705985650888
linear,R3-5,3,5,86,0.5437036118817627,0.10071905989014679,,0.31736266303733146
linear,R3-5,3,5,87,0.5435489634675478,0.10078489476331036,,0.3174663679247148
linear,R3-5,3,5,88,0.543650717987867,0.10069129273358461,,0.3173189132932114
linear,R3-5,3,5,89,0.5435307948307959,0.10068997327894665,,0.317316834219281
linear,R3-5,3,5,90,0.5432804764231023,0.100837716975548,,0.3175495504256745
linear,R3-5,3,5,91,0.5440414608575092,0.10059065303589028,,0.31716029549092406
linear,R3-5,3,5,92,0.5437742878866011,0.10064435361990422,,0.31724494262305303
linear,R3-5,3,5,93,0.543057213472914,0.10089542351201332,,0.31764039968494767
linear,R3-5,3,5,94,0.5434057198661788,0.1007889037843769,,0.3174726819497654
linear,R3-5,3,5,95,0.5434611480565985,0.10079331782498767,,0.31747963371685384
linear,R3-5,3,5,96,0.5437672482852779,0.10065384747464519,,0.3172599052427602
linear,R3-5,3,5,97,0.5439446559338241,0.10068094102794585,,0.3173026016721985
linear,R3-5,3,5,98,0.5441623520838712,0.10058993968465058,,0.3171591708979114
linear,R3-5,3,5,99,0.543614525637255,0.10070829165333998,,0.3173456973921972
linear,R3-5,3,5,100,0.5438084829305261,0.1006846076885412,,0.31730837948050034
linear,R4-6,4,6,1,0.5895156824869525,0.09001327964385725,,0.300022131923392
linear,R4-6,4,6,2,0.5893599887316263,0.09004902540971581,,0.30008169789195044
linear,R4-6,4,6,3,0.5887874197176856,0.09016431464917439,,0.30027373286582093
linear,R4-6,4,6,4,0.5896348988207959,0.08998778292489854,,0.29997963751711304
linear,R4-6,4,6,5,0.5889640683974884,0.09015074836716984,,0.3002511421579772
linear,R4-6,4,6,6,0.5885483770604283,0.09018501876726254,,0.3003082062935719
linear,R4-6,4,6,7,0.5896563533247949,0.08996868477069368,,0.29994780341034954
linear,R4-6,4,6,8,0.5885269908240903,0.09020282963097856,,0.3003378591369702
linear,R4-6,4,6,9,0.5876513762039134,0.09042872504416725,,0.3007136928112307
linear,R4-6,4,6,10,0.5885600236702255,0.09023287059294191,,0.3003878669203234
linear,R4-6,4,6,11,0.5882829404904367,0.09032004057512784,,0.3005329276054919
linear,R4-6,4,6,12,0.5895837597562466,0.08998221147490115,,0.2999703509930626
linear,R4-6,4,6,13,0.5919194675225575,0.0894596645717628,,0.2990980852024345
linear,R4-6,4,6,14,0.5885011430236344,0.09029072981890814,,0.3004841590149273
linear,R4-6,4,6,15,0.5887659796007721,0.0901546414195166,,0.30025762508139003
linear,R4-6,4,6,16,0.5886267467029512,0.09016339082235267,,0.30027219455412896
linear,R4-6,4,6,17,0.5895455427474858,0.08998416903843781,,0.2999736139036862
linear,R4-6,4,6,18,0.5897257163581721,0.08992672572362231,,0.2998778513388782
linear,R4-6,4,6,19,0.5900030774846178,0.0899524860279886,,0.29992079959213996
linear,R4-6,4,6,20,0.5881299442128838,0.09035659287856031,,0.3005937339309659
linear,R4-6,4,6,21,0.5878726133211916,0.09039701332954908,,0.30066096076735516
linear,R4-6,4,6,22,0.5900291436571695,0.08993142221168952,,0.2998856819051045
linear,R4-6,4,6,23,0.5882476621413937,0.09031502824638069,,0.3005245884222798
linear,R4-6,4,6,24,0.5878072074731051,0.09033195996053266,,0.3005527573663776
linear,R4-6,4,6,25,0.5893563221971302,0.09005105301908681,,0.30008507630184944
linear,R4-6,4,6,26,0.589636109951904,0.08992496980791213,,0.2998749236063465
linear,R4-6,4,6,27,0.5881961211043436,0.09026270781617451,,0.3004375273100458
linear,R4-6,4,6,28,0.5887464585361077,0.0901293347955561,,0.3002154806061075
linear,R4-6,4,6,29,0.5893616787627824,0.08999476432964494,,0.29999127375582935
linear,R4-6,4,6,30,0.5899750572611054,0.08984993860200695,,0.2997497933310496
linear,R4-6,4,6,31,0.5888021648035883,0.09021221031245381,,0.30035347561240877
linear,R4-6,4,6,32,0.5898385409429023,0.08989991070654312,,0.2998331381060858
linear,R4-6,4,6,33,0.588555341744976,0.09025271670029555,,0.3004208992402086
linear,R4-6,4,6,34,0.5903298479011979,0.0898376952548038,,0.29972937002369954
linear,R4-6,4,6,35,0.5895543603082984,0.08995351351167104,,0.29992251251226715
linear,R4-6,4,6,36,0.5891428101000773,0.09010921114832651,,0.30018196339608166
linear,R4-6,4,6,37,0.5893903670559155,0.09004002030232576,,0.3000666930905957
linear,R4-6,4,6,38,0.5886566292304886,0.09018371880034075,,0.3003060418978292
linear,R4-6,4,6,39,0.5879706642385849,0.09034051744459938,,0.30056699327204806
linear,R4-6,4,6,40,0.5885817633372451,0.09020632703560572,,0.30034368153101826
linear,R4-6,4,6,41,0.5891106128770528,0.09009296960299444,,0.3001549093434829
linear,R4-6,4,6,42,0.5880296618294439,0.0903752467766416,,0.30062476075107586
linear,R4-6,4,6,43,0.5891628046638987,0.09001426191877697,,0.30002376892302546
linear,R4-6,4,6,44,0.5889296751047732,0.0900861804135414,,0.30014359965446774
linear,R4-6,4,6,45,0.5881240922928272,0.0903119034452078,,0.3005193894663168
linear,R4-6,4,6,46,0.5888326090950751,0.09016804848980026,,0.30027995019614656
linear,R4-6,4,6,47,0.5883632605227299,0.09026252934278654,,0.30043723028743713
linear,R4-6,4,6,48,0.5882411111003599,0.09030354264811596,,0.3005054785658923
linear,R4-6,4,6,49,0.5873089960745118,0.0904907894276412,,0.3008168702510569
linear,R4-6,4,6,50,0.5888785620691239,0.09021189381495211,,0.30035294873690205
linear,R4-6,4,6,51,0.5889220880154789,0.0901495662320417,,0.300249173574286
linear,R4-6,4,6,52,0.5889084919197053,0.09009626124771963,,0.3001603925365897
linear,R4-6,4,6,53,0.5881301812744865,0.09026872805695586,,0.3004475462654935
linear,R4-6,4,6,54,0.5888804036445366,0.09015969830576123,,0.30026604587558886
linear,R4-6,4,6,55,0.5885048645439767,0.09021383045174942,,0.3003561726546492
linear,R4-6,4,6,56,0.5896565583097757,0.08997816724072717,,0.2999636098608082
linear,R4-6,4,6,57,0.5893547975152058,0.09004639712274878,,0.3000773185743114
linear,R4-6,4,6,58,0.589613574405312,0.08996734246548757,,0.29994556583734916
linear,R4-6,4,6,59,0.5884664072990359,0.09030142709381252,,0.3005019585523737
linear,R4-6,4,6,60,0.5896475842186512,0.08995006557260184,,0.2999167644073966
linear,R4-6,4,6,61,0.5890481906837877,0.09013801014439704,,0.3002299287952436
linear,R4-6,4,6,62,0.5893127783148882,0.09005559831102894,,0.3000926495451512
linear,R4-6,4,6,63,0.589503547983271,0.09002070217220172,,0.300034501636398
linear,R4-6,4,6,64,0.5892007685440118,0.09010090711323047,,0.3001681314084333
linear,R4-6,4,6,65,0.5902405248484469,0.08984827180455036,,0.29974701300355
linear,R4-6,4,6,66,0.5888970371142642,0.09012743283605604,,0.3002123129321248
linear,R4-6,4,6,67,0.5891170988090239,0.09010095078946577,,0.30016820416137646
linear,R4-6,4,6,68,0.588715872361184,0.09016061448463605,,0.3002675714835621
linear,R4-6,4,6,69,0.5912618800659116,0.08958977076126667,,0.2993155037101598
linear,R4-6,4,6,70,0.5886481809890903,0.09020150073244011,,0.30033564678945474
