model,fit_label,Rmin,Rmax,omitted_cfg,V0,sigma,alpha,a_sqrt_sigma
linear,R4-6,4,6,67,0.5345484955037227,0.1011333821507894,,0.3180147514672698
linear,R4-6,4,6,68,0.5332101804041143,0.1013410346123511,,0.31834106648742494
linear,R4-6,4,6,69,0.5400192192179218,0.09986229436572602,,0.316009959282498
linear,R4-6,4,6,70,0.5334505512453905,0.10128278280457628,,0.3182495605724795
linear,R4-6,4,6,71,0.5353101924274631,0.10088323850692776,,0.317621218603115
linear,R4-6,4,6,72,0.5303466781342431,0.10199649887860589,,0.3193689071882325
linear,R4-6,4,6,73,0.5355706148618669,0.10083556785558072,,0.317546166494859
linear,R4-6,4,6,74,0.5377894816030429,0.10046588914242113,,0.3169635454471399
linear,R4-6,4,6,75,0.5344176777134267,0.10122070005165441,,0.3181520077756141
linear,R4-6,4,6,76,0.5335816462495157,0.10116618691106857,,0.3180663247045631
linear,R4-6,4,6,77,0.5362918912774102,0.10062185853609804,,0.3172094868318065
linear,R4-6,4,6,78,0.540341130453775,0.09989395794361243,,0.3160600543308383
linear,R4-6,4,6,79,0.5378066179109903,0.10039170839646767,,0.3168465060505917
linear,R4-6,4,6,80,0.5338888843288591,0.10133249377986392,,0.31832765161051263
linear,R4-6,4,6,81,0.5347452545297121,0.10117909579788183,,0.31808661681668066
linear,R4-6,4,6,82,0.5323661245143656,0.10168071270837405,,0.31887413301861606
linear,R4-6,4,6,83,0.5323459114854616,0.10173993320734798,,0.3189669782396729
linear,R4-6,4,6,84,0.5339244644018255,0.10158331851569471,,0.31872138070059675
linear,R4-6,4,6,85,0.533612573141211,0.10139170965622005,,0.31842064891620964
linear,R4-6,4,6,86,0.5343841245041723,0.10115533298484307,,0.31804926188382054
linear,R4-6,4,6,87,0.5333371110283163,0.10149583260076649,,0.31858410600776443
linear,R4-6,4,6,88,0.5348829964143051,0.1010007184518708,,0.3178061019739407
linear,R4-6,4,6,89,0.536578439533507,0.10093230092757507,,0.31769844338236075
linear,R4-6,4,6,90,0.537961745949055,0.10038682163647193,,0.31683879439941054
linear,R4-6,4,6,91,0.5367641893238437,0.10029672096059682,,0.3166965755428953
linear,R4-6,4,6,92,0.5342995239468663,0.10091996614853949,,0.31767903007365705
linear,R4-6,4,6,93,0.5360246201573787,0.1007549238126649,,0.3174191610672943
linear,R4-6,4,6,94,0.5325386789839055,0.10170318189702454,,0.3189093631379056
linear,R4-6,4,6,95,0.5397892970546109,0.10003109940422765,,0.3162769346699624
linear,R4-6,4,6,96,0.5331683440471461,0.1013207748174297,,0.31830924400247895
linear,R4-6,4,6,97,0.5345692440934809,0.10104259149145485,,0.31787197342869794
linear,R4-6,4,6,98,0.532183451850915,0.10169442235849929,,0.3188956292558731
linear,R4-6,4,6,99,0.5359203486619791,0.10059501344529549,,0.317167169557783
linear,R4-6,4,6,100,0.5377165210283505,0.10036126854958471,,0.31679846677278084
